http://dbpedia.org/resource/Blake_Griffin, http://dbpedia.org/resource/Los_Angeles_Clippers, Power Forward, 2.0828
http://dbpedia.org/resource/Earl_Clark, http://dbpedia.org/resource/Orlando_Magic, Forward, 2.0828
http://dbpedia.org/resource/Kendrick_Perkins, http://dbpedia.org/resource/Oklahoma_City_Thunder, Center, 2.0828
http://dbpedia.org/resource/Michael_Beasley, http://dbpedia.org/resource/Minnesota_Timberwolves, Small forward / Power forward, 2.0828
http://dbpedia.org/resource/Tyrus_Thomas, http://dbpedia.org/resource/Charlotte_Bobcats, Power forward / Small forward, 2.0828
http://dbpedia.org/resource/Nick_Collison, http://dbpedia.org/resource/Oklahoma_City_Thunder, Power forward/Center, 2.0828
http://dbpedia.org/resource/Drew_Gooden, http://dbpedia.org/resource/Milwaukee_Bucks, Power forward / Center, 2.0828
http://dbpedia.org/resource/Ersan_%C4%B0lyasova, http://dbpedia.org/resource/Milwaukee_Bucks, Power forward / Center, 2.0828
http://dbpedia.org/resource/Antawn_Jamison, http://dbpedia.org/resource/Cleveland_Cavaliers, Power forward / Center, 2.0574
http://dbpedia.org/resource/Luol_Deng, http://dbpedia.org/resource/Chicago_Bulls, Small forward, 2.0574
http://dbpedia.org/resource/Amir_Johnson, http://dbpedia.org/resource/Toronto_Raptors, Power Forward, 2.0574
http://dbpedia.org/resource/Brian_Cook, http://dbpedia.org/resource/Washington_Wizards, Power Forward / Center, 2.0574
http://dbpedia.org/resource/Carl_Landry, http://dbpedia.org/resource/New_Orleans_Hornets, Power Forward, 2.0574
http://dbpedia.org/resource/David_West_(basketball), http://dbpedia.org/resource/Indiana_Pacers, Power forward, 2.0574
http://dbpedia.org/resource/Dorell_Wright, http://dbpedia.org/resource/Golden_State_Warriors, Small forward, 2.0574
http://dbpedia.org/resource/Kurt_Thomas_(basketball), http://dbpedia.org/resource/Portland_Trail_Blazers, Power forward / center, 2.0574
http://dbpedia.org/resource/Luis_Scola, http://dbpedia.org/resource/Houston_Rockets, Forward-Center, 2.0574
http://dbpedia.org/resource/Mike_Dunleavy,_Jr., http://dbpedia.org/resource/Milwaukee_Bucks, Small forward / Shooting guard, 2.0574
http://dbpedia.org/resource/Omri_Casspi, http://dbpedia.org/resource/Cleveland_Cavaliers, Small Forward, 2.0574
http://dbpedia.org/resource/Ben_Wallace, http://dbpedia.org/resource/Detroit_Pistons, Center / Power forward, 2.0574
http://dbpedia.org/resource/Brian_Scalabrine, http://dbpedia.org/resource/Chicago_Bulls, Power forward / Small forward, 2.0574
http://dbpedia.org/resource/D._J._White, http://dbpedia.org/resource/Charlotte_Bobcats, Power Forward, 2.0574
http://dbpedia.org/resource/James_Johnson_(basketball_player), http://dbpedia.org/resource/Toronto_Raptors, Small Forward, 2.0574
http://dbpedia.org/resource/Jeff_Pendergraph, http://dbpedia.org/resource/Indiana_Pacers, Power forward / Center, 2.0574
http://dbpedia.org/resource/Joel_Anthony, http://dbpedia.org/resource/Miami_Heat, Center, 2.0574
http://dbpedia.org/resource/Juwan_Howard, http://dbpedia.org/resource/Miami_Heat, Power forward / center, 2.0574
http://dbpedia.org/resource/Kenyon_Martin, http://dbpedia.org/resource/Los_Angeles_Clippers, Power forward, 2.0574
http://dbpedia.org/resource/Louis_Amundson, http://dbpedia.org/resource/Indiana_Pacers, Power forward/Center, 2.0574
http://dbpedia.org/resource/Luke_Babbitt, http://dbpedia.org/resource/Portland_Trail_Blazers, Small forward / Power forward, 2.0574
http://dbpedia.org/resource/Marcus_Morris_(basketball), http://dbpedia.org/resource/Houston_Rockets, Forward, 2.0574
http://dbpedia.org/resource/Samardo_Samuels, http://dbpedia.org/resource/Cleveland_Cavaliers, Power forward / Center, 2.0574
http://dbpedia.org/resource/Shelden_Williams, http://dbpedia.org/resource/Brooklyn_Nets, Power forward, 2.0574
http://dbpedia.org/resource/Tristan_Thompson, http://dbpedia.org/resource/Cleveland_Cavaliers, Power forward / Center, 2.0574
http://dbpedia.org/resource/Devin_Ebanks, http://dbpedia.org/resource/Los_Angeles_Lakers, Small forward, 2.0574
http://dbpedia.org/resource/Al_Harrington, http://dbpedia.org/resource/Denver_Nuggets, Power forward / Small forward / Center, 2.0574
http://dbpedia.org/resource/Tyler_Hansbrough, http://dbpedia.org/resource/Indiana_Pacers, Power forward, 2.0574
http://dbpedia.org/resource/Shawne_Williams, http://dbpedia.org/resource/Portland_Trail_Blazers, Small forward / Power forward, 2.0574
http://dbpedia.org/resource/Taj_Gibson, http://dbpedia.org/resource/Chicago_Bulls, Power forward, 2.0574
http://dbpedia.org/resource/J._J._Hickson, http://dbpedia.org/resource/Portland_Trail_Blazers, Power forward, 2.0574
http://dbpedia.org/resource/David_Lee_(basketball), http://dbpedia.org/resource/Golden_State_Warriors, Power forward / Center, 2.0574
http://dbpedia.org/resource/Elton_Brand, http://dbpedia.org/resource/Philadelphia_76ers, Power forward, 2.0574
http://dbpedia.org/resource/Glen_Davis_(basketball), http://dbpedia.org/resource/Orlando_Magic, Power forward / Center, 2.0574
http://dbpedia.org/resource/Tayshaun_Prince, http://dbpedia.org/resource/Detroit_Pistons, Small forward, 2.0574
http://dbpedia.org/resource/Travis_Outlaw, http://dbpedia.org/resource/Sacramento_Kings, Small forward / Power forward, 2.0574
http://dbpedia.org/resource/Al-Farouq_Aminu, http://dbpedia.org/resource/New_Orleans_Hornets, Small forward / Power forward, 2.0574
